material_id,M_element,Ru_fraction,M_fraction,nominal_formula,vacancy_site_index,vacancy_structure_file,predicted_energy_eV,backend,status
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,1,data\vacancies\MAT_214_vacancy_site1.cif,-402.21667326600516,uma-s-1p2,success
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,2,data\vacancies\MAT_214_vacancy_site2.cif,-399.6907671547285,uma-s-1p2,success
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,0,data\vacancies\MAT_215_vacancy_site0.cif,-412.0044016544625,uma-s-1p2,success
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,1,data\vacancies\MAT_215_vacancy_site1.cif,-412.82824888032326,uma-s-1p2,success
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,2,data\vacancies\MAT_215_vacancy_site2.cif,-412.13953535138825,uma-s-1p2,success
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,0,data\vacancies\MAT_217_vacancy_site0.cif,-363.8142138303973,uma-s-1p2,success
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,1,data\vacancies\MAT_217_vacancy_site1.cif,-365.5549986352876,uma-s-1p2,success
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,2,data\vacancies\MAT_217_vacancy_site2.cif,-364.752854355062,uma-s-1p2,success
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,0,data\vacancies\MAT_218_vacancy_site0.cif,-378.2442101708794,uma-s-1p2,success
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,1,data\vacancies\MAT_218_vacancy_site1.cif,-379.86312449183106,uma-s-1p2,success
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,2,data\vacancies\MAT_218_vacancy_site2.cif,-379.14126680109587,uma-s-1p2,success
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,0,data\vacancies\MAT_219_vacancy_site0.cif,-405.578067500193,uma-s-1p2,success
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,1,data\vacancies\MAT_219_vacancy_site1.cif,-407.19097461966993,uma-s-1p2,success
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,2,data\vacancies\MAT_219_vacancy_site2.cif,-405.5964314343971,uma-s-1p2,success
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,0,data\vacancies\MAT_220_vacancy_site0.cif,-415.54218376153125,uma-s-1p2,success
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,1,data\vacancies\MAT_220_vacancy_site1.cif,-415.9673336785743,uma-s-1p2,success
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,2,data\vacancies\MAT_220_vacancy_site2.cif,-415.4756108130285,uma-s-1p2,success
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,0,data\vacancies\MAT_222_vacancy_site0.cif,-335.892355027808,uma-s-1p2,success
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,1,data\vacancies\MAT_222_vacancy_site1.cif,-337.0293241966204,uma-s-1p2,success
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,2,data\vacancies\MAT_222_vacancy_site2.cif,-336.21496320766903,uma-s-1p2,success
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,0,data\vacancies\MAT_223_vacancy_site0.cif,-336.4931763978075,uma-s-1p2,success
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,1,data\vacancies\MAT_223_vacancy_site1.cif,-337.38500645093205,uma-s-1p2,success
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,2,data\vacancies\MAT_223_vacancy_site2.cif,-336.7515731722162,uma-s-1p2,success
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,0,data\vacancies\MAT_224_vacancy_site0.cif,-335.89738861556935,uma-s-1p2,success
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,1,data\vacancies\MAT_224_vacancy_site1.cif,-336.76337055561737,uma-s-1p2,success
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,2,data\vacancies\MAT_224_vacancy_site2.cif,-335.85800871248347,uma-s-1p2,success
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,0,data\vacancies\MAT_225_vacancy_site0.cif,-334.17802675669316,uma-s-1p2,success
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,1,data\vacancies\MAT_225_vacancy_site1.cif,-334.77772012480466,uma-s-1p2,success
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,2,data\vacancies\MAT_225_vacancy_site2.cif,-334.1477759926877,uma-s-1p2,success
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,0,data\vacancies\MAT_227_vacancy_site0.cif,-351.6437593625104,uma-s-1p2,success
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,1,data\vacancies\MAT_227_vacancy_site1.cif,-352.6125767284455,uma-s-1p2,success
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,2,data\vacancies\MAT_227_vacancy_site2.cif,-351.8909658501074,uma-s-1p2,success
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,0,data\vacancies\MAT_228_vacancy_site0.cif,-360.0388639586996,uma-s-1p2,success
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,1,data\vacancies\MAT_228_vacancy_site1.cif,-360.73950516703997,uma-s-1p2,success
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,2,data\vacancies\MAT_228_vacancy_site2.cif,-360.2740166385522,uma-s-1p2,success
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,0,data\vacancies\MAT_229_vacancy_site0.cif,-374.2417997961474,uma-s-1p2,success
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,1,data\vacancies\MAT_229_vacancy_site1.cif,-374.9134318039771,uma-s-1p2,success
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,2,data\vacancies\MAT_229_vacancy_site2.cif,-374.26957514214484,uma-s-1p2,success
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,0,data\vacancies\MAT_230_vacancy_site0.cif,-380.07097807005584,uma-s-1p2,success
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,1,data\vacancies\MAT_230_vacancy_site1.cif,-380.643028699653,uma-s-1p2,success
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,2,data\vacancies\MAT_230_vacancy_site2.cif,-380.10945101294726,uma-s-1p2,success
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,0,data\vacancies\MAT_232_vacancy_site0.cif,-342.53856857039244,uma-s-1p2,success
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,1,data\vacancies\MAT_232_vacancy_site1.cif,-343.32649031435324,uma-s-1p2,success
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,2,data\vacancies\MAT_232_vacancy_site2.cif,-342.6466391422394,uma-s-1p2,success
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,0,data\vacancies\MAT_233_vacancy_site0.cif,-345.9835897707104,uma-s-1p2,success
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,1,data\vacancies\MAT_233_vacancy_site1.cif,-346.5699463130586,uma-s-1p2,success
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,2,data\vacancies\MAT_233_vacancy_site2.cif,-346.0917724477488,uma-s-1p2,success
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,0,data\vacancies\MAT_234_vacancy_site0.cif,-351.3833951876774,uma-s-1p2,success
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,1,data\vacancies\MAT_234_vacancy_site1.cif,-351.9452377432168,uma-s-1p2,success
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,2,data\vacancies\MAT_234_vacancy_site2.cif,-351.3910846694303,uma-s-1p2,success
MAT_235,Os,0.2,0.8,Ru0.20Os0.80Ox,0,data\vacancies\MAT_235_vacancy_site0.cif,-353.41450920649123,uma-s-1p2,success
MAT_235,Os,0.2,0.8,Ru0.20Os0.80Ox,1,data\vacancies\MAT_235_vacancy_site1.cif,-354.3325116423578,uma-s-1p2,success
MAT_235,Os,0.2,0.8,Ru0.20Os0.80Ox,2,data\vacancies\MAT_235_vacancy_site2.cif,-353.4275060196687,uma-s-1p2,success
MAT_237,Ir,0.8,0.1999999999999999,Ru0.80Ir0.20Ox,0,data\vacancies\MAT_237_vacancy_site0.cif,-331.90931118392706,uma-s-1p2,success
MAT_237,Ir,0.8,0.1999999999999999,Ru0.80Ir0.20Ox,1,data\vacancies\MAT_237_vacancy_site1.cif,-332.42704365871646,uma-s-1p2,success
MAT_237,Ir,0.8,0.1999999999999999,Ru0.80Ir0.20Ox,2,data\vacancies\MAT_237_vacancy_site2.cif,-331.6681531348576,uma-s-1p2,success
MAT_238,Ir,0.6,0.4,Ru0.60Ir0.40Ox,0,data\vacancies\MAT_238_vacancy_site0.cif,-329.47940480406106,uma-s-1p2,success
MAT_238,Ir,0.6,0.4,Ru0.60Ir0.40Ox,1,data\vacancies\MAT_238_vacancy_site1.cif,-330.12291816374204,uma-s-1p2,success
MAT_238,Ir,0.6,0.4,Ru0.60Ir0.40Ox,2,data\vacancies\MAT_238_vacancy_site2.cif,-329.2448136575323,uma-s-1p2,success
MAT_239,Ir,0.4,0.6,Ru0.40Ir0.60Ox,0,data\vacancies\MAT_239_vacancy_site0.cif,-324.2594185516826,uma-s-1p2,success
MAT_239,Ir,0.4,0.6,Ru0.40Ir0.60Ox,1,data\vacancies\MAT_239_vacancy_site1.cif,-324.96941226959706,uma-s-1p2,success
MAT_239,Ir,0.4,0.6,Ru0.40Ir0.60Ox,2,data\vacancies\MAT_239_vacancy_site2.cif,-324.2428747170513,uma-s-1p2,success
MAT_240,Ir,0.2,0.8,Ru0.20Ir0.80Ox,0,data\vacancies\MAT_240_vacancy_site0.cif,-321.6665435242669,uma-s-1p2,success
MAT_240,Ir,0.2,0.8,Ru0.20Ir0.80Ox,1,data\vacancies\MAT_240_vacancy_site1.cif,-323.2990310497573,uma-s-1p2,success
MAT_240,Ir,0.2,0.8,Ru0.20Ir0.80Ox,2,data\vacancies\MAT_240_vacancy_site2.cif,-321.6504683477279,uma-s-1p2,success
MAT_242,Pt,0.8,0.1999999999999999,Ru0.80Pt0.20Ox,0,data\vacancies\MAT_242_vacancy_site0.cif,-317.63107348009476,uma-s-1p2,success
MAT_242,Pt,0.8,0.1999999999999999,Ru0.80Pt0.20Ox,1,data\vacancies\MAT_242_vacancy_site1.cif,-317.6013236099233,uma-s-1p2,success
MAT_242,Pt,0.8,0.1999999999999999,Ru0.80Pt0.20Ox,2,data\vacancies\MAT_242_vacancy_site2.cif,-316.7435991440988,uma-s-1p2,success
MAT_243,Pt,0.6,0.4,Ru0.60Pt0.40Ox,0,data\vacancies\MAT_243_vacancy_site0.cif,-307.1929234471728,uma-s-1p2,success
MAT_243,Pt,0.6,0.4,Ru0.60Pt0.40Ox,1,data\vacancies\MAT_243_vacancy_site1.cif,-307.6053034160705,uma-s-1p2,success
MAT_243,Pt,0.6,0.4,Ru0.60Pt0.40Ox,2,data\vacancies\MAT_243_vacancy_site2.cif,-306.31156036640664,uma-s-1p2,success
MAT_244,Pt,0.4,0.6,Ru0.40Pt0.60Ox,0,data\vacancies\MAT_244_vacancy_site0.cif,-287.3531697680546,uma-s-1p2,success
MAT_244,Pt,0.4,0.6,Ru0.40Pt0.60Ox,1,data\vacancies\MAT_244_vacancy_site1.cif,-287.9312750128634,uma-s-1p2,success
MAT_244,Pt,0.4,0.6,Ru0.40Pt0.60Ox,2,data\vacancies\MAT_244_vacancy_site2.cif,-287.3457627664874,uma-s-1p2,success
MAT_245,Pt,0.2,0.8,Ru0.20Pt0.80Ox,0,data\vacancies\MAT_245_vacancy_site0.cif,-278.25643796711216,uma-s-1p2,success
MAT_245,Pt,0.2,0.8,Ru0.20Pt0.80Ox,1,data\vacancies\MAT_245_vacancy_site1.cif,-280.5490854083457,uma-s-1p2,success
MAT_245,Pt,0.2,0.8,Ru0.20Pt0.80Ox,2,data\vacancies\MAT_245_vacancy_site2.cif,-278.2328543824013,uma-s-1p2,success
