material_id,nominal_formula,adsorbate,adsorbate_structure_file,predicted_energy_eV,backend,status
MAT_190,Ru0.20Tb0.80Ox,N2O,data\substituted_adsorbates\MAT_190_N2O_site0_adsorbed.cif,-492.52429013539455,uma-s-1p2,success
MAT_190,Ru0.20Tb0.80Ox,N2O,data\substituted_adsorbates\MAT_190_N2O_site1_adsorbed.cif,-492.6554259229267,uma-s-1p2,success
MAT_190,Ru0.20Tb0.80Ox,N2O,data\substituted_adsorbates\MAT_190_N2O_site2_adsorbed.cif,-493.08683562058,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,O,data\substituted_adsorbates\MAT_192_O_site0_adsorbed.cif,-618.6047699990745,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,O,data\substituted_adsorbates\MAT_192_O_site1_adsorbed.cif,-621.2130861518427,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,O,data\substituted_adsorbates\MAT_192_O_site2_adsorbed.cif,-620.8137344044735,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,O2,data\substituted_adsorbates\MAT_192_O2_site0_adsorbed.cif,-623.7698769044639,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,O2,data\substituted_adsorbates\MAT_192_O2_site1_adsorbed.cif,-625.131093246199,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,O2,data\substituted_adsorbates\MAT_192_O2_site2_adsorbed.cif,-625.2586869641232,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,N2O,data\substituted_adsorbates\MAT_192_N2O_site0_adsorbed.cif,-634.6537334336044,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,N2O,data\substituted_adsorbates\MAT_192_N2O_site1_adsorbed.cif,-636.7598908818559,uma-s-1p2,success
MAT_192,Ru0.80Dy0.20Ox,N2O,data\substituted_adsorbates\MAT_192_N2O_site2_adsorbed.cif,-636.6174771815869,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,O,data\substituted_adsorbates\MAT_193_O_site0_adsorbed.cif,-577.9895999102255,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,O,data\substituted_adsorbates\MAT_193_O_site1_adsorbed.cif,-580.4887241367728,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,O,data\substituted_adsorbates\MAT_193_O_site2_adsorbed.cif,-580.1400159696067,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,O2,data\substituted_adsorbates\MAT_193_O2_site0_adsorbed.cif,-582.7731537071228,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,O2,data\substituted_adsorbates\MAT_193_O2_site1_adsorbed.cif,-584.0917401225861,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,O2,data\substituted_adsorbates\MAT_193_O2_site2_adsorbed.cif,-584.2740865604138,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,N2O,data\substituted_adsorbates\MAT_193_N2O_site0_adsorbed.cif,-593.5650116588757,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,N2O,data\substituted_adsorbates\MAT_193_N2O_site1_adsorbed.cif,-595.7030032794713,uma-s-1p2,success
MAT_193,Ru0.60Dy0.40Ox,N2O,data\substituted_adsorbates\MAT_193_N2O_site2_adsorbed.cif,-595.3685449399649,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,O,data\substituted_adsorbates\MAT_194_O_site0_adsorbed.cif,-498.35053469701825,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,O,data\substituted_adsorbates\MAT_194_O_site1_adsorbed.cif,-498.20339877303456,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,O,data\substituted_adsorbates\MAT_194_O_site2_adsorbed.cif,-501.02270807452453,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,O2,data\substituted_adsorbates\MAT_194_O2_site0_adsorbed.cif,-503.6525212911954,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,O2,data\substituted_adsorbates\MAT_194_O2_site1_adsorbed.cif,-503.87139545886873,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,O2,data\substituted_adsorbates\MAT_194_O2_site2_adsorbed.cif,-505.21883282824626,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,N2O,data\substituted_adsorbates\MAT_194_N2O_site0_adsorbed.cif,-514.5787113082661,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,N2O,data\substituted_adsorbates\MAT_194_N2O_site1_adsorbed.cif,-514.738263392129,uma-s-1p2,success
MAT_194,Ru0.40Dy0.60Ox,N2O,data\substituted_adsorbates\MAT_194_N2O_site2_adsorbed.cif,-516.4531581419831,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,O,data\substituted_adsorbates\MAT_195_O_site0_adsorbed.cif,-462.3743174676508,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,O,data\substituted_adsorbates\MAT_195_O_site1_adsorbed.cif,-462.5092836792007,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,O,data\substituted_adsorbates\MAT_195_O_site2_adsorbed.cif,-463.3431616875386,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,O2,data\substituted_adsorbates\MAT_195_O2_site0_adsorbed.cif,-468.15078858448396,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,O2,data\substituted_adsorbates\MAT_195_O2_site1_adsorbed.cif,-468.35085615642697,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,O2,data\substituted_adsorbates\MAT_195_O2_site2_adsorbed.cif,-468.9164589227588,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,N2O,data\substituted_adsorbates\MAT_195_N2O_site0_adsorbed.cif,-478.8722154698747,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,N2O,data\substituted_adsorbates\MAT_195_N2O_site1_adsorbed.cif,-478.9750710031056,uma-s-1p2,success
MAT_195,Ru0.20Dy0.80Ox,N2O,data\substituted_adsorbates\MAT_195_N2O_site2_adsorbed.cif,-479.3938514590268,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,O,data\substituted_adsorbates\MAT_197_O_site0_adsorbed.cif,-621.175086628827,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,O,data\substituted_adsorbates\MAT_197_O_site1_adsorbed.cif,-623.8225275733802,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,O,data\substituted_adsorbates\MAT_197_O_site2_adsorbed.cif,-623.415723415442,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,O2,data\substituted_adsorbates\MAT_197_O2_site0_adsorbed.cif,-626.4136575149437,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,O2,data\substituted_adsorbates\MAT_197_O2_site1_adsorbed.cif,-627.7320472013939,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,O2,data\substituted_adsorbates\MAT_197_O2_site2_adsorbed.cif,-627.8523345769541,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,N2O,data\substituted_adsorbates\MAT_197_N2O_site0_adsorbed.cif,-637.3326561119698,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,N2O,data\substituted_adsorbates\MAT_197_N2O_site1_adsorbed.cif,-639.3677163968475,uma-s-1p2,success
MAT_197,Ru0.80Ho0.20Ox,N2O,data\substituted_adsorbates\MAT_197_N2O_site2_adsorbed.cif,-639.2292037037726,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,O,data\substituted_adsorbates\MAT_198_O_site0_adsorbed.cif,-581.9261880126586,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,O,data\substituted_adsorbates\MAT_198_O_site1_adsorbed.cif,-584.5063788156633,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,O,data\substituted_adsorbates\MAT_198_O_site2_adsorbed.cif,-584.1035325299075,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,O2,data\substituted_adsorbates\MAT_198_O2_site0_adsorbed.cif,-586.7584310829144,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,O2,data\substituted_adsorbates\MAT_198_O2_site1_adsorbed.cif,-588.0520791676228,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,O2,data\substituted_adsorbates\MAT_198_O2_site2_adsorbed.cif,-588.2199303302134,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,N2O,data\substituted_adsorbates\MAT_198_N2O_site0_adsorbed.cif,-597.5949253134088,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,N2O,data\substituted_adsorbates\MAT_198_N2O_site1_adsorbed.cif,-599.66393127671,uma-s-1p2,success
MAT_198,Ru0.60Ho0.40Ox,N2O,data\substituted_adsorbates\MAT_198_N2O_site2_adsorbed.cif,-599.3278653795549,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,O,data\substituted_adsorbates\MAT_199_O_site0_adsorbed.cif,-504.9915815046184,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,O,data\substituted_adsorbates\MAT_199_O_site1_adsorbed.cif,-504.78266874108687,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,O,data\substituted_adsorbates\MAT_199_O_site2_adsorbed.cif,-507.48549114998923,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,O2,data\substituted_adsorbates\MAT_199_O2_site0_adsorbed.cif,-510.11304096564555,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,O2,data\substituted_adsorbates\MAT_199_O2_site1_adsorbed.cif,-510.36964730906243,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,O2,data\substituted_adsorbates\MAT_199_O2_site2_adsorbed.cif,-511.63251716944046,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,N2O,data\substituted_adsorbates\MAT_199_N2O_site0_adsorbed.cif,-520.9869314312597,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,N2O,data\substituted_adsorbates\MAT_199_N2O_site1_adsorbed.cif,-521.1820748536614,uma-s-1p2,success
MAT_199,Ru0.40Ho0.60Ox,N2O,data\substituted_adsorbates\MAT_199_N2O_site2_adsorbed.cif,-522.8212422067755,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,O,data\substituted_adsorbates\MAT_200_O_site0_adsorbed.cif,-469.83363054203824,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,O,data\substituted_adsorbates\MAT_200_O_site1_adsorbed.cif,-470.01375674814904,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,O,data\substituted_adsorbates\MAT_200_O_site2_adsorbed.cif,-470.82275578289125,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,O2,data\substituted_adsorbates\MAT_200_O2_site0_adsorbed.cif,-475.60202934518895,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,O2,data\substituted_adsorbates\MAT_200_O2_site1_adsorbed.cif,-475.82216934565133,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,O2,data\substituted_adsorbates\MAT_200_O2_site2_adsorbed.cif,-476.40329466152184,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,N2O,data\substituted_adsorbates\MAT_200_N2O_site0_adsorbed.cif,-486.28075060680715,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,N2O,data\substituted_adsorbates\MAT_200_N2O_site1_adsorbed.cif,-486.4022173815739,uma-s-1p2,success
MAT_200,Ru0.20Ho0.80Ox,N2O,data\substituted_adsorbates\MAT_200_N2O_site2_adsorbed.cif,-486.82465275969577,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,O,data\substituted_adsorbates\MAT_202_O_site0_adsorbed.cif,-624.7627333977156,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,O,data\substituted_adsorbates\MAT_202_O_site1_adsorbed.cif,-627.3516767570455,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,O,data\substituted_adsorbates\MAT_202_O_site2_adsorbed.cif,-626.9683039889227,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,O2,data\substituted_adsorbates\MAT_202_O2_site0_adsorbed.cif,-630.0779572658063,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,O2,data\substituted_adsorbates\MAT_202_O2_site1_adsorbed.cif,-631.2936764095892,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,O2,data\substituted_adsorbates\MAT_202_O2_site2_adsorbed.cif,-631.4049067265476,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,N2O,data\substituted_adsorbates\MAT_202_N2O_site0_adsorbed.cif,-641.0238520924572,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,N2O,data\substituted_adsorbates\MAT_202_N2O_site1_adsorbed.cif,-642.9404927300559,uma-s-1p2,success
MAT_202,Ru0.80Er0.20Ox,N2O,data\substituted_adsorbates\MAT_202_N2O_site2_adsorbed.cif,-642.7921077685646,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,O,data\substituted_adsorbates\MAT_203_O_site0_adsorbed.cif,-587.3666317170914,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,O,data\substituted_adsorbates\MAT_203_O_site1_adsorbed.cif,-589.9088784523426,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,O,data\substituted_adsorbates\MAT_203_O_site2_adsorbed.cif,-589.5198136511125,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,O2,data\substituted_adsorbates\MAT_203_O2_site0_adsorbed.cif,-592.2989993263307,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,O2,data\substituted_adsorbates\MAT_203_O2_site1_adsorbed.cif,-593.5003509530001,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,O2,data\substituted_adsorbates\MAT_203_O2_site2_adsorbed.cif,-593.654718286746,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,N2O,data\substituted_adsorbates\MAT_203_N2O_site0_adsorbed.cif,-603.1721046956527,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,N2O,data\substituted_adsorbates\MAT_203_N2O_site1_adsorbed.cif,-605.1240642652739,uma-s-1p2,success
MAT_203,Ru0.60Er0.40Ox,N2O,data\substituted_adsorbates\MAT_203_N2O_site2_adsorbed.cif,-604.7799416973701,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,O,data\substituted_adsorbates\MAT_204_O_site0_adsorbed.cif,-513.3469911036607,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,O,data\substituted_adsorbates\MAT_204_O_site1_adsorbed.cif,-513.2190856594142,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,O,data\substituted_adsorbates\MAT_204_O_site2_adsorbed.cif,-515.8124186313955,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,O2,data\substituted_adsorbates\MAT_204_O2_site0_adsorbed.cif,-518.6041157439071,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,O2,data\substituted_adsorbates\MAT_204_O2_site1_adsorbed.cif,-518.8803849699426,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,O2,data\substituted_adsorbates\MAT_204_O2_site2_adsorbed.cif,-520.0226937759121,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,N2O,data\substituted_adsorbates\MAT_204_N2O_site0_adsorbed.cif,-529.5435147361295,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,N2O,data\substituted_adsorbates\MAT_204_N2O_site1_adsorbed.cif,-529.7444329557055,uma-s-1p2,success
MAT_204,Ru0.40Er0.60Ox,N2O,data\substituted_adsorbates\MAT_204_N2O_site2_adsorbed.cif,-531.25476722711,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,O,data\substituted_adsorbates\MAT_205_O_site0_adsorbed.cif,-479.3984950718087,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,O,data\substituted_adsorbates\MAT_205_O_site1_adsorbed.cif,-479.5932998189479,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,O,data\substituted_adsorbates\MAT_205_O_site2_adsorbed.cif,-480.38404610479904,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,O2,data\substituted_adsorbates\MAT_205_O2_site0_adsorbed.cif,-485.18749287392114,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,O2,data\substituted_adsorbates\MAT_205_O2_site1_adsorbed.cif,-485.4229571301159,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,O2,data\substituted_adsorbates\MAT_205_O2_site2_adsorbed.cif,-485.9816583081176,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,N2O,data\substituted_adsorbates\MAT_205_N2O_site0_adsorbed.cif,-495.96323638432176,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,N2O,data\substituted_adsorbates\MAT_205_N2O_site1_adsorbed.cif,-496.09981672265246,uma-s-1p2,success
MAT_205,Ru0.20Er0.80Ox,N2O,data\substituted_adsorbates\MAT_205_N2O_site2_adsorbed.cif,-496.48725636355914,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,O,data\substituted_adsorbates\MAT_207_O_site0_adsorbed.cif,-615.335812574546,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,O,data\substituted_adsorbates\MAT_207_O_site1_adsorbed.cif,-617.8058206572094,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,O,data\substituted_adsorbates\MAT_207_O_site2_adsorbed.cif,-617.4589975385366,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,O2,data\substituted_adsorbates\MAT_207_O2_site0_adsorbed.cif,-620.7368962759258,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,O2,data\substituted_adsorbates\MAT_207_O2_site1_adsorbed.cif,-621.7622070043332,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,O2,data\substituted_adsorbates\MAT_207_O2_site2_adsorbed.cif,-621.8635479976282,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,N2O,data\substituted_adsorbates\MAT_207_N2O_site0_adsorbed.cif,-631.7295901006325,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,N2O,data\substituted_adsorbates\MAT_207_N2O_site1_adsorbed.cif,-633.396267159834,uma-s-1p2,success
MAT_207,Ru0.80Yb0.20Ox,N2O,data\substituted_adsorbates\MAT_207_N2O_site2_adsorbed.cif,-633.2205324836212,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,O,data\substituted_adsorbates\MAT_208_O_site0_adsorbed.cif,-573.481939438187,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,O,data\substituted_adsorbates\MAT_208_O_site1_adsorbed.cif,-575.7776613432973,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,O,data\substituted_adsorbates\MAT_208_O_site2_adsorbed.cif,-575.5171158777213,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,O2,data\substituted_adsorbates\MAT_208_O2_site0_adsorbed.cif,-578.4030190610202,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,O2,data\substituted_adsorbates\MAT_208_O2_site1_adsorbed.cif,-579.3918738825944,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,O2,data\substituted_adsorbates\MAT_208_O2_site2_adsorbed.cif,-579.5904339711694,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,N2O,data\substituted_adsorbates\MAT_208_N2O_site0_adsorbed.cif,-589.278819699309,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,N2O,data\substituted_adsorbates\MAT_208_N2O_site1_adsorbed.cif,-590.9682229489794,uma-s-1p2,success
MAT_208,Ru0.60Yb0.40Ox,N2O,data\substituted_adsorbates\MAT_208_N2O_site2_adsorbed.cif,-590.6044468597204,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,O,data\substituted_adsorbates\MAT_209_O_site0_adsorbed.cif,-490.323132975405,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,O,data\substituted_adsorbates\MAT_209_O_site1_adsorbed.cif,-489.6194226974754,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,O,data\substituted_adsorbates\MAT_209_O_site2_adsorbed.cif,-492.06463655534816,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,O2,data\substituted_adsorbates\MAT_209_O2_site0_adsorbed.cif,-494.57267922237963,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,O2,data\substituted_adsorbates\MAT_209_O2_site1_adsorbed.cif,-494.7211328872954,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,O2,data\substituted_adsorbates\MAT_209_O2_site2_adsorbed.cif,-495.77449966712027,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,N2O,data\substituted_adsorbates\MAT_209_N2O_site0_adsorbed.cif,-505.3725679383035,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,N2O,data\substituted_adsorbates\MAT_209_N2O_site1_adsorbed.cif,-505.5339571794859,uma-s-1p2,success
MAT_209,Ru0.40Yb0.60Ox,N2O,data\substituted_adsorbates\MAT_209_N2O_site2_adsorbed.cif,-506.75753402030114,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,O,data\substituted_adsorbates\MAT_210_O_site0_adsorbed.cif,-449.98266981666313,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,O,data\substituted_adsorbates\MAT_210_O_site1_adsorbed.cif,-449.5382141973195,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,O,data\substituted_adsorbates\MAT_210_O_site2_adsorbed.cif,-450.31074850889325,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,O2,data\substituted_adsorbates\MAT_210_O2_site0_adsorbed.cif,-455.1147583986296,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,O2,data\substituted_adsorbates\MAT_210_O2_site1_adsorbed.cif,-455.25773116754795,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,O2,data\substituted_adsorbates\MAT_210_O2_site2_adsorbed.cif,-455.65946469029495,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,N2O,data\substituted_adsorbates\MAT_210_N2O_site0_adsorbed.cif,-465.8837379075253,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,N2O,data\substituted_adsorbates\MAT_210_N2O_site1_adsorbed.cif,-465.9891954495422,uma-s-1p2,success
MAT_210,Ru0.20Yb0.80Ox,N2O,data\substituted_adsorbates\MAT_210_N2O_site2_adsorbed.cif,-466.280158207126,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,O,data\substituted_adsorbates\MAT_212_O_site0_adsorbed.cif,-747.0250550619892,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,O,data\substituted_adsorbates\MAT_212_O_site1_adsorbed.cif,-747.401867016767,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,O,data\substituted_adsorbates\MAT_212_O_site2_adsorbed.cif,-747.3670634066727,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,O2,data\substituted_adsorbates\MAT_212_O2_site0_adsorbed.cif,-751.5925668121023,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,O2,data\substituted_adsorbates\MAT_212_O2_site1_adsorbed.cif,-751.4736457010644,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,O2,data\substituted_adsorbates\MAT_212_O2_site2_adsorbed.cif,-751.7068366150578,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,N2O,data\substituted_adsorbates\MAT_212_N2O_site0_adsorbed.cif,-762.1514550406434,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,N2O,data\substituted_adsorbates\MAT_212_N2O_site1_adsorbed.cif,-763.0877948492226,uma-s-1p2,success
MAT_212,Ru0.80Hf0.20Ox,N2O,data\substituted_adsorbates\MAT_212_N2O_site2_adsorbed.cif,-763.0524600068019,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,O,data\substituted_adsorbates\MAT_213_O_site0_adsorbed.cif,-771.2100091093407,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,O,data\substituted_adsorbates\MAT_213_O_site1_adsorbed.cif,-771.5472050097273,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,O,data\substituted_adsorbates\MAT_213_O_site2_adsorbed.cif,-771.5501236266907,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,O2,data\substituted_adsorbates\MAT_213_O2_site0_adsorbed.cif,-775.682020934579,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,O2,data\substituted_adsorbates\MAT_213_O2_site1_adsorbed.cif,-775.5436212590748,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,O2,data\substituted_adsorbates\MAT_213_O2_site2_adsorbed.cif,-775.839198632088,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,N2O,data\substituted_adsorbates\MAT_213_N2O_site0_adsorbed.cif,-786.2125313567051,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,N2O,data\substituted_adsorbates\MAT_213_N2O_site1_adsorbed.cif,-787.174967378088,uma-s-1p2,success
MAT_213,Ru0.60Hf0.40Ox,N2O,data\substituted_adsorbates\MAT_213_N2O_site2_adsorbed.cif,-787.0441869811102,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,O,data\substituted_adsorbates\MAT_214_O_site0_adsorbed.cif,-824.963096436955,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,O,data\substituted_adsorbates\MAT_214_O_site1_adsorbed.cif,-824.6826233712284,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,O,data\substituted_adsorbates\MAT_214_O_site2_adsorbed.cif,-825.7462380473506,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,O2,data\substituted_adsorbates\MAT_214_O2_site0_adsorbed.cif,-829.6941985899865,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,O2,data\substituted_adsorbates\MAT_214_O2_site1_adsorbed.cif,-829.5782881937463,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,O2,data\substituted_adsorbates\MAT_214_O2_site2_adsorbed.cif,-829.9168590550064,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,N2O,data\substituted_adsorbates\MAT_214_N2O_site0_adsorbed.cif,-840.2473019676813,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,N2O,data\substituted_adsorbates\MAT_214_N2O_site1_adsorbed.cif,-840.185957348539,uma-s-1p2,success
MAT_214,Ru0.40Hf0.60Ox,N2O,data\substituted_adsorbates\MAT_214_N2O_site2_adsorbed.cif,-841.1167410610544,uma-s-1p2,success
MAT_215,Ru0.20Hf0.80Ox,O,data\substituted_adsorbates\MAT_215_O_site0_adsorbed.cif,-851.0752560163287,uma-s-1p2,success
MAT_215,Ru0.20Hf0.80Ox,O,data\substituted_adsorbates\MAT_215_O_site1_adsorbed.cif,-850.6443980257974,uma-s-1p2,success
MAT_215,Ru0.20Hf0.80Ox,O,data\substituted_adsorbates\MAT_215_O_site2_adsorbed.cif,-852.861202585546,uma-s-1p2,success
MAT_215,Ru0.20Hf0.80Ox,O2,data\substituted_adsorbates\MAT_215_O2_site0_adsorbed.cif,-855.5353336730187,uma-s-1p2,success
MAT_215,Ru0.20Hf0.80Ox,O2,data\substituted_adsorbates\MAT_215_O2_site1_adsorbed.cif,-855.2992999495482,uma-s-1p2,success
